split,source_batch,frame_id,image,source
val,650-699_completed,0673,frame_0673_f17454.jpg,data/650-699_completed/images/frame_0673_f17454.jpg
val,650-699_completed,0674,frame_0674_f17480.jpg,data/650-699_completed/images/frame_0674_f17480.jpg
val,650-699_completed,0675,frame_0675_f17506.jpg,data/650-699_completed/images/frame_0675_f17506.jpg
val,650-699_completed,0676,frame_0676_f17532.jpg,data/650-699_completed/images/frame_0676_f17532.jpg
val,650-699_completed,0677,frame_0677_f17558.jpg,data/650-699_completed/images/frame_0677_f17558.jpg
val,650-699_completed,0678,frame_0678_f17584.jpg,data/650-699_completed/images/frame_0678_f17584.jpg
val,650-699_completed,0679,frame_0679_f17610.jpg,data/650-699_completed/images/frame_0679_f17610.jpg
val,650-699_completed,0680,frame_0680_f17636.jpg,data/650-699_completed/images/frame_0680_f17636.jpg
val,650-699_completed,0681,frame_0681_f17661.jpg,data/650-699_completed/images/frame_0681_f17661.jpg
val,650-699_completed,0682,frame_0682_f17687.jpg,data/650-699_completed/images/frame_0682_f17687.jpg
val,650-699_completed,0683,frame_0683_f17713.jpg,data/650-699_completed/images/frame_0683_f17713.jpg
val,650-699_completed,0684,frame_0684_f17739.jpg,data/650-699_completed/images/frame_0684_f17739.jpg
val,650-699_completed,0685,frame_0685_f17765.jpg,data/650-699_completed/images/frame_0685_f17765.jpg
val,650-699_completed,0686,frame_0686_f17791.jpg,data/650-699_completed/images/frame_0686_f17791.jpg
val,650-699_completed,0687,frame_0687_f17817.jpg,data/650-699_completed/images/frame_0687_f17817.jpg
val,650-699_completed,0688,frame_0688_f17843.jpg,data/650-699_completed/images/frame_0688_f17843.jpg
val,650-699_completed,0689,frame_0689_f17869.jpg,data/650-699_completed/images/frame_0689_f17869.jpg
val,650-699_completed,0690,frame_0690_f17895.jpg,data/650-699_completed/images/frame_0690_f17895.jpg
val,650-699_completed,0691,frame_0691_f17921.jpg,data/650-699_completed/images/frame_0691_f17921.jpg
val,650-699_completed,0692,frame_0692_f17947.jpg,data/650-699_completed/images/frame_0692_f17947.jpg
val,650-699_completed,0693,frame_0693_f17973.jpg,data/650-699_completed/images/frame_0693_f17973.jpg
val,650-699_completed,0694,frame_0694_f17999.jpg,data/650-699_completed/images/frame_0694_f17999.jpg
val,650-699_completed,0695,frame_0695_f18025.jpg,data/650-699_completed/images/frame_0695_f18025.jpg
val,650-699_completed,0696,frame_0696_f18050.jpg,data/650-699_completed/images/frame_0696_f18050.jpg
val,650-699_completed,0697,frame_0697_f18076.jpg,data/650-699_completed/images/frame_0697_f18076.jpg
val,650-699_completed,0698,frame_0698_f18102.jpg,data/650-699_completed/images/frame_0698_f18102.jpg
val,650-699_completed,0699,frame_0699_f18128.jpg,data/650-699_completed/images/frame_0699_f18128.jpg
test,700-749_completed,0700,frame_0700_f18154.jpg,data/700-749_completed/images/frame_0700_f18154.jpg
test,700-749_completed,0701,frame_0701_f18180.jpg,data/700-749_completed/images/frame_0701_f18180.jpg
test,700-749_completed,0702,frame_0702_f18206.jpg,data/700-749_completed/images/frame_0702_f18206.jpg
test,700-749_completed,0703,frame_0703_f18232.jpg,data/700-749_completed/images/frame_0703_f18232.jpg
test,700-749_completed,0704,frame_0704_f18258.jpg,data/700-749_completed/images/frame_0704_f18258.jpg
test,700-749_completed,0705,frame_0705_f18284.jpg,data/700-749_completed/images/frame_0705_f18284.jpg
test,700-749_completed,0706,frame_0706_f18310.jpg,data/700-749_completed/images/frame_0706_f18310.jpg
test,700-749_completed,0707,frame_0707_f18336.jpg,data/700-749_completed/images/frame_0707_f18336.jpg
test,700-749_completed,0708,frame_0708_f18362.jpg,data/700-749_completed/images/frame_0708_f18362.jpg
test,700-749_completed,0709,frame_0709_f18388.jpg,data/700-749_completed/images/frame_0709_f18388.jpg
test,700-749_completed,0710,frame_0710_f18414.jpg,data/700-749_completed/images/frame_0710_f18414.jpg
test,700-749_completed,0711,frame_0711_f18440.jpg,data/700-749_completed/images/frame_0711_f18440.jpg
test,700-749_completed,0712,frame_0712_f18465.jpg,data/700-749_completed/images/frame_0712_f18465.jpg
test,700-749_completed,0713,frame_0713_f18491.jpg,data/700-749_completed/images/frame_0713_f18491.jpg
test,700-749_completed,0714,frame_0714_f18517.jpg,data/700-749_completed/images/frame_0714_f18517.jpg
test,700-749_completed,0715,frame_0715_f18543.jpg,data/700-749_completed/images/frame_0715_f18543.jpg
test,700-749_completed,0716,frame_0716_f18569.jpg,data/700-749_completed/images/frame_0716_f18569.jpg
test,700-749_completed,0717,frame_0717_f18595.jpg,data/700-749_completed/images/frame_0717_f18595.jpg
test,700-749_completed,0718,frame_0718_f18621.jpg,data/700-749_completed/images/frame_0718_f18621.jpg
test,700-749_completed,0719,frame_0719_f18647.jpg,data/700-749_completed/images/frame_0719_f18647.jpg
test,700-749_completed,0720,frame_0720_f18673.jpg,data/700-749_completed/images/frame_0720_f18673.jpg
test,700-749_completed,0721,frame_0721_f18699.jpg,data/700-749_completed/images/frame_0721_f18699.jpg
test,700-749_completed,0722,frame_0722_f18725.jpg,data/700-749_completed/images/frame_0722_f18725.jpg
test,700-749_completed,0723,frame_0723_f18751.jpg,data/700-749_completed/images/frame_0723_f18751.jpg
test,700-749_completed,0724,frame_0724_f18777.jpg,data/700-749_completed/images/frame_0724_f18777.jpg
test,700-749_completed,0725,frame_0725_f18803.jpg,data/700-749_completed/images/frame_0725_f18803.jpg
test,700-749_completed,0726,frame_0726_f18829.jpg,data/700-749_completed/images/frame_0726_f18829.jpg
test,700-749_completed,0727,frame_0727_f18854.jpg,data/700-749_completed/images/frame_0727_f18854.jpg
test,700-749_completed,0728,frame_0728_f18880.jpg,data/700-749_completed/images/frame_0728_f18880.jpg
test,700-749_completed,0729,frame_0729_f18906.jpg,data/700-749_completed/images/frame_0729_f18906.jpg
test,700-749_completed,0730,frame_0730_f18932.jpg,data/700-749_completed/images/frame_0730_f18932.jpg
test,700-749_completed,0731,frame_0731_f18958.jpg,data/700-749_completed/images/frame_0731_f18958.jpg
test,700-749_completed,0732,frame_0732_f18984.jpg,data/700-749_completed/images/frame_0732_f18984.jpg
test,700-749_completed,0733,frame_0733_f19010.jpg,data/700-749_completed/images/frame_0733_f19010.jpg
test,700-749_completed,0734,frame_0734_f19036.jpg,data/700-749_completed/images/frame_0734_f19036.jpg
test,700-749_completed,0735,frame_0735_f19062.jpg,data/700-749_completed/images/frame_0735_f19062.jpg
test,700-749_completed,0736,frame_0736_f19088.jpg,data/700-749_completed/images/frame_0736_f19088.jpg
test,700-749_completed,0737,frame_0737_f19114.jpg,data/700-749_completed/images/frame_0737_f19114.jpg
test,700-749_completed,0738,frame_0738_f19140.jpg,data/700-749_completed/images/frame_0738_f19140.jpg
test,700-749_completed,0739,frame_0739_f19166.jpg,data/700-749_completed/images/frame_0739_f19166.jpg
test,700-749_completed,0740,frame_0740_f19192.jpg,data/700-749_completed/images/frame_0740_f19192.jpg
test,700-749_completed,0741,frame_0741_f19218.jpg,data/700-749_completed/images/frame_0741_f19218.jpg
test,700-749_completed,0742,frame_0742_f19243.jpg,data/700-749_completed/images/frame_0742_f19243.jpg
test,700-749_completed,0743,frame_0743_f19269.jpg,data/700-749_completed/images/frame_0743_f19269.jpg
test,700-749_completed,0744,frame_0744_f19295.jpg,data/700-749_completed/images/frame_0744_f19295.jpg
test,700-749_completed,0745,frame_0745_f19321.jpg,data/700-749_completed/images/frame_0745_f19321.jpg
test,700-749_completed,0746,frame_0746_f19347.jpg,data/700-749_completed/images/frame_0746_f19347.jpg
test,700-749_completed,0747,frame_0747_f19373.jpg,data/700-749_completed/images/frame_0747_f19373.jpg
test,700-749_completed,0748,frame_0748_f19399.jpg,data/700-749_completed/images/frame_0748_f19399.jpg
test,700-749_completed,0749,frame_0749_f19425.jpg,data/700-749_completed/images/frame_0749_f19425.jpg
